source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
"5D550000001799801",0,"RINCHU_OBX_CD","ガストリン放出ペプチド前駆体(ProGRP)",36032189,"LOINC",20201215,20991231,""
"5G340000001799801",0,"RINCHU_OBX_CD","抗GAD抗体",3020148,"LOINC",19971016,20991231,""
"5G342000001799801",0,"RINCHU_OBX_CD","IA-2抗体",3016273,"LOINC",19700101,20991231,""
"5G343000001799801",0,"RINCHU_OBX_CD","亜鉛トランスポーター8抗体（ZnT8）",46235190,"LOINC",20150619,20991231,""
"5G360000001799801",0,"RINCHU_OBX_CD","インスリン抗体（濃度）",3037870,"LOINC",19960815,20991231,""
"5G360000001799834",0,"RINCHU_OBX_CD","インスリン抗体（125I結合率）",4290342,"SNOMED",20020131,20991231,""
"5G420000001799801",0,"RINCHU_OBX_CD","抗糸球体基底膜抗体（抗GBM抗体）",3032700,"LOINC",20070810,20991231,""
"5G551000001799801",0,"RINCHU_OBX_CD","抗好中球細胞質プロテイナーゼ3抗体（PR3-ANCA）",3009445,"LOINC",19700101,20991231,""
"5G552000001799801",0,"RINCHU_OBX_CD","抗好中球細胞質ミエロペルオキシダーゼ抗体（MPO-ANCA）",3023150,"LOINC",19700101,20991231,""
"A1004040210000001",0,"RINCHU_OBX_CD","尿比重定性 [試験紙法]",3000330,"LOINC",19700101,20991231,""
"A1005040210000001",0,"RINCHU_OBX_CD","尿pH定性 [試験紙法]",3022621,"LOINC",19700101,20991231,""
"A1006040310000002",0,"RINCHU_OBX_CD","尿蛋白定性 [試験紙法]",3014051,"LOINC",19700101,20991231,""
"A1008040310000002",0,"RINCHU_OBX_CD","尿糖定性 [試験紙法]",3009261,"LOINC",19700101,20991231,""
"A1009040310000002",0,"RINCHU_OBX_CD","尿潜血定性 [試験紙法]",3011397,"LOINC",19700101,20991231,""
"A1025040110050101",0,"RINCHU_OBX_CD","尿比重定量 [屈折計法]",3019150,"LOINC",19700101,20991231,""
"A20080401190000C6",0,"RINCHU_OBX_CD","便ヘモグロビン定量",40761554,"LOINC",20100217,20991231,""
"A2008040319000002",0,"RINCHU_OBX_CD","便ヘモグロビン定性",3016251,"LOINC",19700101,20991231,""
"B10010401200000G5",0,"RINCHU_OBX_CD","赤血球数",3020416,"LOINC",19700101,20991231,""
"B10020401200000G1",0,"RINCHU_OBX_CD","白血球数",3000905,"LOINC",19700101,20991231,""
"B10030401200000G1",0,"RINCHU_OBX_CD","血小板数(PLT)",3024929,"LOINC",19700101,20991231,""
"B1004040120000055",0,"RINCHU_OBX_CD","ヘモグロビン(Hb)",3000963,"LOINC",19700101,20991231,""
"B1005040120000012",0,"RINCHU_OBX_CD","ヘマトクリット(Ht)",3023314,"LOINC",19700101,20991231,""
"B1006040120000047",0,"RINCHU_OBX_CD","平均赤血球容積(MCV)",3023599,"LOINC",19700101,20991231,""
"B10070401200000E1",0,"RINCHU_OBX_CD","平均赤血球血色素量(MCH)",3012030,"LOINC",19700101,20991231,""
"B1008040120000012",0,"RINCHU_OBX_CD","平均赤血球血色素濃度(MCHC)",3009744,"LOINC",19700101,20991231,""
"B1038050120000012",0,"RINCHU_OBX_CD","好中球 [％]",3008342,"LOINC",19700101,20991231,""
"B10380501200000G1",0,"RINCHU_OBX_CD","好中球 [個]",3013650,"LOINC",19700101,20991231,""
"B1038050520000012",0,"RINCHU_OBX_CD","リンパ球 [％]",3037511,"LOINC",19700101,20991231,""
"B10380505200000G1",0,"RINCHU_OBX_CD","リンパ球 [個]",3004327,"LOINC",19700101,20991231,""
"B20030401200000F0",0,"RINCHU_OBX_CD","ＡＰＴＴ",3013466,"LOINC",19700101,20991231,""
"B20060401200000F0",0,"RINCHU_OBX_CD","ＰＴ時間",3034426,"LOINC",19700101,20991231,""
"B2006042120000012",0,"RINCHU_OBX_CD","ＰＴ活性",3033658,"LOINC",19700101,20991231,""
"B2006046120000061",0,"RINCHU_OBX_CD","ＰＴ－ＩＮＲ",3032080,"LOINC",19700101,20991231,""
"B2014040120000085",0,"RINCHU_OBX_CD","フィブリノゲン",3008766,"LOINC",19990423,20991231,""
"B20160401200000H6",0,"RINCHU_OBX_CD","ＦＤＰ定量",3000401,"LOINC",20010928,20991231,""
"B20190401200000H6",0,"RINCHU_OBX_CD","Ｄダイマー",3051714,"LOINC",20070105,20991231,""
"B2026042120000012",0,"RINCHU_OBX_CD","ＰＴ－比率",3033658,"LOINC",19700101,20991231,""
"B3009040120000012",0,"RINCHU_OBX_CD","HbA1c [NGSP]",3004410,"LOINC",19700101,20991231,""
"C1002040120000055",0,"RINCHU_OBX_CD","総蛋白(TP)",3020630,"LOINC",19700101,20991231,""
"C10030401100000H6",0,"RINCHU_OBX_CD","尿中アルブミン [濃度]",3012516,"LOINC",19700101,20991231,""
"C1003040120000055",0,"RINCHU_OBX_CD","アルブミン(ALB)",3024561,"LOINC",19700101,20991231,""
"C1003047110000087",0,"RINCHU_OBX_CD","尿中アルブミン/クレアチニン比（アルブミン指数）",3034485,"LOINC",19700101,20991231,""
"C1004043120000005",0,"RINCHU_OBX_CD","A/G比",3020509,"LOINC",19700101,20991231,""
"C20010401200000F7",0,"RINCHU_OBX_CD","クレアチンキナーゼ(CK)",3007220,"LOINC",19700101,20991231,""
"C20080401200000F7",0,"RINCHU_OBX_CD","ＡＳＴ",3013721,"LOINC",19700101,20991231,""
"C20110401200000F7",0,"RINCHU_OBX_CD","ＡＬＴ",3006923,"LOINC",19700101,20991231,""
